longitude,latitude,dem_epsg4326,slope_epsg4326,aspect_epsg4326,twi_epsg4326,ndvi_epsg4326,landcover_epsg4326,rainfall_epsg4326,landslide_label
85.83282341736792,27.748374400787775,1017.0,24.40030288696289,357.6890869140625,14.532149143226007,0.6294432282447815,10.0,24034.136918903838,0
85.6875658359258,27.895787938911788,2509.0,39.55686569213867,191.5117645263672,14.95140538154774,0.8137945532798767,10.0,19140.042470667802,0
85.64875861565183,28.114887036708538,4714.0,27.2580623626709,247.84982299804688,15.690364568302384,-0.02201445959508419,100.0,15794.850531972028,0
85.62180915712824,27.941871512987117,2011.0,40.22010040283203,192.5140838623047,14.903018127317893,0.8354393839836121,10.0,19089.687746528216,0
85.56521529422871,28.03673360699014,3590.0,39.0509147644043,183.8888397216797,15.238869370954765,0.3747877776622772,10.0,20217.81444579784,0
85.51131637718154,27.8650655561949,1283.0,45.10890579223633,181.0452117919922,13.874527441791946,0.6298067569732666,10.0,20869.681905276375,0
85.80776042094098,27.728701296065555,996.0,38.598419189453125,13.244203567504883,14.055980915859994,0.7850587368011475,10.0,24034.136918903838,0
85.8807934535399,27.995770430034288,4220.0,7.451610088348389,171.94244384765625,16.60825628535192,0.33869025111198425,30.0,16983.96403562359,0
85.96002486159924,27.90333378729839,2635.0,29.049985885620117,278.37884521484375,15.372703260295548,0.6135914921760559,10.0,17105.392115362687,0
85.57869002349051,27.990111043744335,3182.0,41.13679122924805,54.93516540527344,15.294180525688414,0.8456758856773376,10.0,19878.341637347577,0
85.73823081795013,27.875575845019096,2078.0,33.97037124633789,130.44410705566406,14.91214304072019,0.5685856342315674,30.0,19642.30012423804,0
85.74739363384815,28.152077289471087,4801.0,12.272343635559082,194.66717529296875,17.39662104010025,-0.05111997574567795,70.0,14086.546802121919,0
85.98670482553759,27.779366278089896,2188.0,18.24910545349121,272.8139953613281,15.566980821155393,0.5315064787864685,30.0,20005.668386006004,0
85.51670626888625,28.089015556525894,3904.0,13.534913063049316,97.72928619384766,16.605193711671546,0.015067030675709248,60.0,18054.81168462274,0
85.72664255078499,27.856441729467353,1355.0,17.636760711669922,101.75152587890625,14.734292414198453,0.7560601234436035,10.0,19642.30012423804,0
85.57033569134819,27.87611483418957,1639.0,8.773882865905762,108.339599609375,16.180286838741154,0.7829385995864868,10.0,21680.864207862178,0
85.6673537420331,27.981756711602024,2222.0,75.55377960205078,215.17799377441406,13.23423627177595,0.3517707586288452,30.0,19009.473128728765,0
85.67301312832305,28.053172776689525,3287.0,41.71390151977539,284.72845458984375,15.364579319319137,0.7456647157669067,10.0,18204.367335686562,0
85.74954959053004,27.76481357048716,1166.0,8.965106010437012,44.08818054199219,15.848355544499647,0.7819738388061523,10.0,19062.87795169119,0
85.54203875989843,27.898482884764146,1053.0,22.453685760498047,134.83477783203125,14.617734335108063,0.41570985317230225,10.0,20869.681905276375,0
85.75332251472334,27.96208360687981,3361.0,33.764060974121094,340.79364013671875,15.558822630965738,0.7622936964035034,10.0,19149.538306664257,0
85.76491078188847,28.0184079751941,2771.0,52.02513885498047,155.4750213623047,15.189723967612816,0.572243332862854,30.0,20631.843692138096,0
85.94358569189986,27.948608877618014,2106.0,64.52656555175781,137.76109313964844,13.816595624084352,0.2619799077510834,30.0,18786.31983052787,0
85.79536367002014,27.892823498474193,2133.0,11.064651489257812,228.52903747558594,15.468034765308515,0.4165976345539093,30.0,22422.458369557804,0
85.57060518593343,27.950495339714664,2137.0,37.32942581176758,24.1110897064209,15.052898649072887,0.7865927815437317,10.0,19878.341637347577,0
85.80290951840674,27.790415556084568,1878.0,30.970972061157227,310.3403015136719,15.246630179025729,0.7814726829528809,10.0,25688.567841518732,0
85.77515157612744,27.967473498584525,2711.0,54.70066452026367,143.34942626953125,14.621189001566218,0.4687346816062927,30.0,19149.538306664257,0
85.6967286518238,27.996848408375232,2889.0,13.6856107711792,355.6822204589844,16.223280826035186,0.7329915761947632,10.0,19009.473128728765,0
85.76221583603612,27.92543234328773,2092.0,36.70162582397461,197.15386962890625,14.914796212470891,0.6201512813568115,10.0,20132.086763357358,0
85.72179164825074,28.088476567355425,4145.0,23.770601272583008,131.41940307617188,16.05812825538637,0.29319900274276733,100.0,17494.8246253039,0
85.68244543880631,27.928935772895798,2300.0,28.295644760131836,15.79921817779541,15.05329293093226,0.8136613368988037,10.0,18935.89861375248,0
85.60132756865032,27.87422837209292,1047.0,40.924312591552734,153.6680908203125,13.996834653901347,0.8220478892326355,10.0,18900.35713325748,0
85.79024327290065,27.699595880860084,1465.0,32.74814224243164,95.77798461914062,14.643539120473422,0.8318021297454834,10.0,17987.16466849007,0
85.71208984318226,27.996039924619524,3046.0,31.21735382080078,249.68128967285156,14.940079321114052,0.6203193068504333,10.0,18101.32697802902,0
85.75493948223476,27.838655086841786,1540.0,25.751874923706055,52.84002685546875,14.978234406886493,0.4391331970691681,30.0,24599.621594052333,0
85.6846013954882,27.71145364261046,1015.0,23.50644302368164,194.6100616455078,14.671791035768754,0.7693836688995361,10.0,16746.910514969437,0
85.63851782141286,27.744870971179708,975.0,13.733088493347168,338.0240478515625,15.110599423842148,0.6989284157752991,10.0,16370.33101649801,0
85.87594255100565,28.078774762286933,4793.0,53.19019317626953,207.82891845703125,15.091026510288845,-0.026158038526773453,100.0,16637.377861855435,1
85.92391258717764,27.852938299859286,2462.0,36.00215530395508,20.65696907043457,14.965785308570567,0.8176932334899902,10.0,19576.12468741747,0
85.67220464456734,27.92165941909443,1756.0,10.407992362976074,243.8543243408203,15.77655501655858,0.3239527642726898,30.0,18935.89861375248,0
85.56386782130254,28.024875845239762,3460.0,33.080196380615234,212.3360137939453,15.482913368867218,0.7709551453590393,10.0,20217.81444579784,0
85.85707793003914,28.077157794775516,4565.0,27.35850715637207,128.73330688476562,15.7002293772458,0.05376344174146652,100.0,16637.377861855435,0
85.91286330918297,27.68100075447881,2108.0,24.31793785095215,158.6498260498047,15.20293440643884,0.8042905330657959,10.0,18771.48821790771,0
85.85061005999349,27.91249660319641,1996.0,28.63443946838379,126.36742401123047,15.020868042399085,0.7447034120559692,10.0,19696.36758400996,0
85.7694921898375,28.075540827264103,2905.0,18.14459228515625,296.3956298828125,15.454972896529021,0.5515276789665222,10.0,18642.446022872788,0
85.7064304568923,27.931900213333392,2828.0,26.623584747314453,279.2919616699219,15.379430687910098,0.8066771626472473,10.0,18659.506418864257,0
85.70104056518758,27.830300754699472,1954.0,20.129907608032227,131.48744201660156,15.483181162725096,0.5672720074653625,10.0,19976.45519553397,0
